brand,cnt,date,day_of_week,month,tiaoxiu,workday,year
7,562,1009,2,1,0,1,2016
8,933,1009,2,1,0,1,2016
9,1239,1009,2,1,0,1,2016
10,674,1009,2,1,0,1,2016
1,540,1010,3,1,0,1,2016
2,540,1010,3,1,0,1,2016
3,333,1010,3,1,0,1,2016
4,665,1010,3,1,0,1,2016
5,480,1010,3,1,0,1,2016
6,417,1010,3,1,0,1,2016
7,557,1010,3,1,0,1,2016
8,774,1010,3,1,0,1,2016
9,1094,1010,3,1,0,1,2016
10,603,1010,3,1,0,1,2016
1,249,1011,4,1,0,1,2016
2,478,1011,4,1,0,1,2016
3,287,1011,4,1,0,1,2016
4,418,1011,4,1,0,1,2016
5,350,1011,4,1,0,1,2016
6,261,1011,4,1,0,1,2016
7,489,1011,4,1,0,1,2016
8,380,1011,4,1,0,1,2016
9,798,1011,4,1,0,1,2016
10,350,1011,4,1,0,1,2016
1,626,1012,5,1,0,1,2016
2,376,1012,5,1,0,1,2016
3,485,1012,5,1,0,1,2016
4,570,1012,5,1,0,1,2016
5,323,1012,5,1,0,1,2016
6,415,1012,5,1,0,1,2016
7,337,1012,5,1,0,1,2016
8,802,1012,5,1,0,1,2016
9,1232,1012,5,1,0,1,2016
10,337,1012,5,1,0,1,2016
1,34,1013,6,1,0,1,2016
3,143,1013,6,1,0,1,2016
4,95,1013,6,1,0,1,2016
5,257,1013,6,1,0,1,2016
6,65,1013,6,1,0,1,2016
7,140,1013,6,1,0,1,2016
8,242,1013,6,1,0,1,2016
9,335,1013,6,1,0,1,2016
10,84,1013,6,1,0,1,2016
1,544,1014,1,1,0,1,2016
2,463,1014,1,1,0,1,2016
3,513,1014,1,1,0,1,2016
4,684,1014,1,1,0,1,2016
5,823,1014,1,1,0,1,2016
6,404,1014,1,1,0,1,2016
7,618,1014,1,1,0,1,2016
8,802,1014,1,1,0,1,2016
9,1406,1014,1,1,0,1,2016
10,651,1014,1,1,0,1,2016
1,612,1015,2,1,0,1,2016
2,796,1015,2,1,0,1,2016
3,570,1015,2,1,0,1,2016
4,642,1015,2,1,0,1,2016
5,808,1015,2,1,0,1,2016
6,713,1015,2,1,0,1,2016
7,1334,1015,2,1,0,1,2016
8,588,1015,2,1,0,1,2016
9,1272,1015,2,1,0,1,2016
10,562,1015,2,1,0,1,2016
1,508,1016,3,1,0,1,2016
2,574,1016,3,1,0,1,2016
3,466,1016,3,1,0,1,2016
4,488,1016,3,1,0,1,2016
5,548,1016,3,1,0,1,2016
6,605,1016,3,1,0,1,2016
7,753,1016,3,1,0,1,2016
8,677,1016,3,1,0,1,2016
9,1312,1016,3,1,0,1,2016
10,577,1016,3,1,0,1,2016
1,599,1017,4,1,0,1,2016
2,531,1017,4,1,0,1,2016
3,340,1017,4,1,0,1,2016
4,523,1017,4,1,0,1,2016
5,592,1017,4,1,0,1,2016
6,342,1017,4,1,0,1,2016
7,386,1017,4,1,0,1,2016
8,558,1017,4,1,0,1,2016
9,896,1017,4,1,0,1,2016
10,412,1017,4,1,0,1,2016
1,463,1018,5,1,0,1,2016
2,289,1018,5,1,0,1,2016
3,314,1018,5,1,0,1,2016
4,456,1018,5,1,0,1,2016
5,558,1018,5,1,0,1,2016
6,347,1018,5,1,0,1,2016
7,477,1018,5,1,0,1,2016
8,525,1018,5,1,0,1,2016
9,696,1018,5,1,0,1,2016
10,472,1018,5,1,0,1,2016
1,136,1019,6,1,0,1,2016
2,109,1019,6,1,0,1,2016
3,107,1019,6,1,0,1,2016
4,119,1019,6,1,0,1,2016
6,65,1019,6,1,0,1,2016
7,70,1019,6,1,0,1,2016
8,138,1019,6,1,0,1,2016
9,201,1019,6,1,0,1,2016
10,56,1019,6,1,0,1,2016
9,15,1020,7,1,0,1,2016
1,354,1021,1,1,0,1,2016
2,492,1021,1,1,0,1,2016
3,912,1021,1,1,0,1,2016
4,665,1021,1,1,0,1,2016
5,823,1021,1,1,0,1,2016
6,492,1021,1,1,0,1,2016
7,421,1021,1,1,0,1,2016
8,746,1021,1,1,0,1,2016
9,1366,1021,1,1,0,1,2016
10,674,1021,1,1,0,1,2016
1,885,1022,2,1,0,1,2016
2,724,1022,2,1,0,1,2016
3,356,1022,2,1,0,1,2016
4,689,1022,2,1,0,1,2016
5,661,1022,2,1,0,1,2016
6,421,1022,2,1,0,1,2016
7,562,1022,2,1,0,1,2016
8,968,1022,2,1,0,1,2016
9,1657,1022,2,1,0,1,2016
10,590,1022,2,1,0,1,2016
1,635,1023,3,1,0,1,2016
2,304,1023,3,1,0,1,2016
3,399,1023,3,1,0,1,2016
4,865,1023,3,1,0,1,2016
5,617,1023,3,1,0,1,2016
6,520,1023,3,1,0,1,2016
7,491,1023,3,1,0,1,2016
8,484,1023,3,1,0,1,2016
9,2031,1023,3,1,0,1,2016
10,629,1023,3,1,0,1,2016
1,599,1024,4,1,0,1,2016
2,451,1024,4,1,0,1,2016
3,235,1024,4,1,0,1,2016
4,488,1024,4,1,0,1,2016
5,565,1024,4,1,0,1,2016
6,385,1024,4,1,0,1,2016
7,335,1024,4,1,0,1,2016
8,684,1024,4,1,0,1,2016
9,1228,1024,4,1,0,1,2016
10,453,1024,4,1,0,1,2016
1,517,1025,5,1,0,1,2016
2,434,1025,5,1,0,1,2016
3,371,1025,5,1,0,1,2016
4,760,1025,5,1,0,1,2016
5,294,1025,5,1,0,1,2016
6,378,1025,5,1,0,1,2016
7,140,1025,5,1,0,1,2016
8,553,1025,5,1,0,1,2016
9,1674,1025,5,1,0,1,2016
10,809,1025,5,1,0,1,2016
1,306,1026,6,1,0,1,2016
2,145,1026,6,1,0,1,2016
3,214,1026,6,1,0,1,2016
4,214,1026,6,1,0,1,2016
5,37,1026,6,1,0,1,2016
6,104,1026,6,1,0,1,2016
7,105,1026,6,1,0,1,2016
8,380,1026,6,1,0,1,2016
9,435,1026,6,1,0,1,2016
10,168,1026,6,1,0,1,2016
9,29,1027,7,1,0,1,2016
1,599,1028,1,2,0,1,2016
2,405,1028,1,2,0,1,2016
3,542,1028,1,2,0,1,2016
4,1121,1028,1,2,0,1,2016
5,1028,1028,1,2,0,1,2016
6,524,1028,1,2,0,1,2016
7,534,1028,1,2,0,1,2016
8,1217,1028,1,2,0,1,2016
9,1420,1028,1,2,0,1,2016
10,1011,1028,1,2,0,1,2016
1,1089,1029,2,2,0,1,2016
2,832,1029,2,2,0,1,2016
3,428,1029,2,2,0,1,2016
4,1212,1029,2,2,0,1,2016
5,588,1029,2,2,0,1,2016
6,680,1029,2,2,0,1,2016
7,421,1029,2,2,0,1,2016
8,1590,1029,2,2,0,1,2016
9,1741,1029,2,2,0,1,2016
10,786,1029,2,2,0,1,2016
1,1080,1030,3,2,0,1,2016
2,371,1030,3,2,0,1,2016
3,200,1030,3,2,0,1,2016
4,931,1030,3,2,0,1,2016
5,514,1030,3,2,0,1,2016
6,587,1030,3,2,0,1,2016
7,328,1030,3,2,0,1,2016
8,1161,1030,3,2,0,1,2016
9,1609,1030,3,2,0,1,2016
10,681,1030,3,2,0,1,2016
1,848,1031,4,2,0,1,2016
2,584,1031,4,2,0,1,2016
3,131,1031,4,2,0,1,2016
4,645,1031,4,2,0,1,2016
5,485,1031,4,2,0,1,2016
6,480,1031,4,2,0,1,2016
7,309,1031,4,2,0,1,2016
8,938,1031,4,2,0,1,2016
9,1105,1031,4,2,0,1,2016
10,906,1031,4,2,0,1,2016
1,925,1032,5,2,0,1,2016
2,463,1032,5,2,0,1,2016
3,314,1032,5,2,0,1,2016
4,855,1032,5,2,0,1,2016
5,823,1032,5,2,0,1,2016
6,446,1032,5,2,0,1,2016
7,309,1032,5,2,0,1,2016
8,1078,1032,5,2,0,1,2016
9,1339,1032,5,2,0,1,2016
10,786,1032,5,2,0,1,2016
1,238,1033,6,2,1,1,2016
2,217,1033,6,2,1,1,2016
3,143,1033,6,2,1,1,2016
4,356,1033,6,2,1,1,2016
5,330,1033,6,2,1,1,2016
6,149,1033,6,2,1,1,2016
7,246,1033,6,2,1,1,2016
8,346,1033,6,2,1,1,2016
9,452,1033,6,2,1,1,2016
10,337,1033,6,2,1,1,2016
8,32,1034,3,2,0,0,2016
1,472,1035,7,2,1,1,2016
2,408,1035,7,2,1,1,2016
3,371,1035,7,2,1,1,2016
4,680,1035,7,2,1,1,2016
5,573,1035,7,2,1,1,2016
6,326,1035,7,2,1,1,2016
7,91,1035,7,2,1,1,2016
8,779,1035,7,2,1,1,2016
9,958,1035,7,2,1,1,2016
10,754,1035,7,2,1,1,2016
1,789,1036,1,2,0,1,2016
2,550,1036,1,2,0,1,2016
3,456,1036,1,2,0,1,2016
4,874,1036,1,2,0,1,2016
5,969,1036,1,2,0,1,2016
6,508,1036,1,2,0,1,2016
7,393,1036,1,2,0,1,2016
8,802,1036,1,2,0,1,2016
9,1259,1036,1,2,0,1,2016
10,764,1036,1,2,0,1,2016
1,885,1037,2,2,0,1,2016
2,868,1037,2,2,0,1,2016
3,463,1037,2,2,0,1,2016
4,1331,1037,2,2,0,1,2016
5,808,1037,2,2,0,1,2016
6,356,1037,2,2,0,1,2016
7,421,1037,2,2,0,1,2016
8,1244,1037,2,2,0,1,2016
9,1289,1037,2,2,0,1,2016
10,927,1037,2,2,0,1,2016
1,603,1038,3,2,0,1,2016
2,304,1038,3,2,0,1,2016
3,466,1038,3,2,0,1,2016
4,931,1038,3,2,0,1,2016
5,583,1038,3,2,0,1,2016
6,357,1038,3,2,0,1,2016
7,459,1038,3,2,0,1,2016
8,806,1038,3,2,0,1,2016
9,1141,1038,3,2,0,1,2016
10,472,1038,3,2,0,1,2016
1,499,1039,4,2,0,1,2016
2,345,1039,4,2,0,1,2016
3,183,1039,4,2,0,1,2016
4,627,1039,4,2,0,1,2016
5,350,1039,4,2,0,1,2016
6,280,1039,4,2,0,1,2016
7,232,1039,4,2,0,1,2016
8,431,1039,4,2,0,1,2016
9,626,1039,4,2,0,1,2016
10,412,1039,4,2,0,1,2016
1,789,1040,5,2,0,1,2016
2,376,1040,5,2,0,1,2016
3,200,1040,5,2,0,1,2016
4,551,1040,5,2,0,1,2016
5,411,1040,5,2,0,1,2016
6,332,1040,5,2,0,1,2016
7,309,1040,5,2,0,1,2016
8,498,1040,5,2,0,1,2016
9,1286,1040,5,2,0,1,2016
10,359,1040,5,2,0,1,2016
1,170,1041,6,2,0,1,2016
2,36,1041,6,2,0,1,2016
3,36,1041,6,2,0,1,2016
4,261,1041,6,2,0,1,2016
5,184,1041,6,2,0,1,2016
6,117,1041,6,2,0,1,2016
7,176,1041,6,2,0,1,2016
8,276,1041,6,2,0,1,2016
9,268,1041,6,2,0,1,2016
10,28,1041,6,2,0,1,2016
1,599,1042,1,2,0,1,2016
2,203,1042,1,2,0,1,2016
3,485,1042,1,2,0,1,2016
4,836,1042,1,2,0,1,2016
5,588,1042,1,2,0,1,2016
6,264,1042,1,2,0,1,2016
7,590,1042,1,2,0,1,2016
8,498,1042,1,2,0,1,2016
9,964,1042,1,2,0,1,2016
10,517,1042,1,2,0,1,2016
1,714,1043,2,2,0,1,2016
2,470,1043,2,2,0,1,2016
3,463,1043,2,2,0,1,2016
4,927,1043,2,2,0,1,2016
5,404,1043,2,2,0,1,2016
6,292,1043,2,2,0,1,2016
7,316,1043,2,2,0,1,2016
8,553,1043,2,2,0,1,2016
9,1021,1043,2,2,0,1,2016
10,365,1043,2,2,0,1,2016
1,730,1044,3,2,0,1,2016
2,338,1044,3,2,0,1,2016
3,67,1044,3,2,0,1,2016
4,466,1044,3,2,0,1,2016
5,240,1044,3,2,0,1,2016
6,248,1044,3,2,0,1,2016
7,360,1044,3,2,0,1,2016
8,419,1044,3,2,0,1,2016
9,1047,1044,3,2,0,1,2016
10,393,1044,3,2,0,1,2016
1,499,1045,4,2,0,1,2016
2,133,1045,4,2,0,1,2016
3,235,1045,4,2,0,1,2016
4,436,1045,4,2,0,1,2016
5,296,1045,4,2,0,1,2016
6,190,1045,4,2,0,1,2016
7,206,1045,4,2,0,1,2016
8,380,1045,4,2,0,1,2016
9,872,1045,4,2,0,1,2016
10,227,1045,4,2,0,1,2016
1,381,1046,5,2,0,1,2016
2,232,1046,5,2,0,1,2016
3,200,1046,5,2,0,1,2016
4,684,1046,5,2,0,1,2016
5,176,1046,5,2,0,1,2016
6,275,1046,5,2,0,1,2016
7,449,1046,5,2,0,1,2016
8,276,1046,5,2,0,1,2016
9,1433,1046,5,2,0,1,2016
10,202,1046,5,2,0,1,2016
1,34,1047,6,2,0,1,2016
2,181,1047,6,2,0,1,2016
3,71,1047,6,2,0,1,2016
4,119,1047,6,2,0,1,2016
5,37,1047,6,2,0,1,2016
6,32,1047,6,2,0,1,2016
7,105,1047,6,2,0,1,2016
8,104,1047,6,2,0,1,2016
9,218,1047,6,2,0,1,2016
10,84,1047,6,2,0,1,2016
1,381,1048,1,2,0,1,2016
2,318,1048,1,2,0,1,2016
3,342,1048,1,2,0,1,2016
4,703,1048,1,2,0,1,2016
5,294,1048,1,2,0,1,2016
6,244,1048,1,2,0,1,2016
7,281,1048,1,2,0,1,2016
8,636,1048,1,2,0,1,2016
9,1393,1048,1,2,0,1,2016
10,427,1048,1,2,0,1,2016
1,238,1049,2,3,0,1,2016
2,398,1049,2,3,0,1,2016
3,356,1049,2,3,0,1,2016
4,475,1049,2,3,0,1,2016
5,477,1049,2,3,0,1,2016
6,285,1049,2,3,0,1,2016
7,421,1049,2,3,0,1,2016
8,311,1049,2,3,0,1,2016
9,988,1049,2,3,0,1,2016
10,421,1049,2,3,0,1,2016
1,540,1050,3,3,0,1,2016
2,338,1050,3,3,0,1,2016
3,266,1050,3,3,0,1,2016
4,510,1050,3,3,0,1,2016
5,514,1050,3,3,0,1,2016
6,200,1050,3,3,0,1,2016
7,426,1050,3,3,0,1,2016
8,452,1050,3,3,0,1,2016
9,812,1050,3,3,0,1,2016
10,288,1050,3,3,0,1,2016
1,524,1051,4,3,0,1,2016
2,239,1051,4,3,0,1,2016
3,131,1051,4,3,0,1,2016
4,331,1051,4,3,0,1,2016
5,350,1051,4,3,0,1,2016
6,152,1051,4,3,0,1,2016
7,257,1051,4,3,0,1,2016
8,304,1051,4,3,0,1,2016
9,417,1051,4,3,0,1,2016
10,227,1051,4,3,0,1,2016
1,408,1052,5,3,0,1,2016
2,203,1052,5,3,0,1,2016
3,314,1052,5,3,0,1,2016
4,494,1052,5,3,0,1,2016
5,264,1052,5,3,0,1,2016
6,342,1052,5,3,0,1,2016
7,309,1052,5,3,0,1,2016
8,415,1052,5,3,0,1,2016
9,576,1052,5,3,0,1,2016
10,292,1052,5,3,0,1,2016
2,36,1053,6,3,0,1,2016
3,71,1053,6,3,0,1,2016
4,95,1053,6,3,0,1,2016
5,73,1053,6,3,0,1,2016
6,39,1053,6,3,0,1,2016
8,104,1053,6,3,0,1,2016
9,201,1053,6,3,0,1,2016
1,789,1054,1,3,0,1,2016
2,116,1054,1,3,0,1,2016
3,428,1054,1,3,0,1,2016
4,551,1054,1,3,0,1,2016
5,411,1054,1,3,0,1,2016
6,228,1054,1,3,0,1,2016
7,309,1054,1,3,0,1,2016
8,359,1054,1,3,0,1,2016
9,710,1054,1,3,0,1,2016
10,449,1054,1,3,0,1,2016
1,510,1055,2,3,0,1,2016
2,253,1055,2,3,0,1,2016
3,178,1055,2,3,0,1,2016
4,737,1055,2,3,0,1,2016
5,73,1055,2,3,0,1,2016
6,246,1055,2,3,0,1,2016
7,281,1055,2,3,0,1,2016
8,588,1055,2,3,0,1,2016
9,569,1055,2,3,0,1,2016
10,225,1055,2,3,0,1,2016
1,730,1056,3,3,0,1,2016
2,236,1056,3,3,0,1,2016
3,366,1056,3,3,0,1,2016
4,510,1056,3,3,0,1,2016
5,343,1056,3,3,0,1,2016
6,236,1056,3,3,0,1,2016
7,229,1056,3,3,0,1,2016
8,387,1056,3,3,0,1,2016
9,625,1056,3,3,0,1,2016
10,472,1056,3,3,0,1,2016
1,449,1057,4,3,0,1,2016
2,186,1057,4,3,0,1,2016
3,235,1057,4,3,0,1,2016
4,627,1057,4,3,0,1,2016
5,296,1057,4,3,0,1,2016
6,204,1057,4,3,0,1,2016
7,232,1057,4,3,0,1,2016
8,228,1057,4,3,0,1,2016
9,651,1057,4,3,0,1,2016
10,144,1057,4,3,0,1,2016
1,218,1058,5,3,0,1,2016
2,203,1058,5,3,0,1,2016
3,371,1058,5,3,0,1,2016
4,399,1058,5,3,0,1,2016
5,323,1058,5,3,0,1,2016
6,316,1058,5,3,0,1,2016
7,225,1058,5,3,0,1,2016
8,442,1058,5,3,0,1,2016
9,536,1058,5,3,0,1,2016
10,292,1058,5,3,0,1,2016
1,68,1059,6,3,0,1,2016
2,181,1059,6,3,0,1,2016
3,71,1059,6,3,0,1,2016
4,214,1059,6,3,0,1,2016
5,73,1059,6,3,0,1,2016
6,71,1059,6,3,0,1,2016
7,35,1059,6,3,0,1,2016
8,138,1059,6,3,0,1,2016
9,201,1059,6,3,0,1,2016
10,28,1059,6,3,0,1,2016
1,490,1060,1,3,0,1,2016
2,347,1060,1,3,0,1,2016
3,200,1060,1,3,0,1,2016
4,798,1060,1,3,0,1,2016
5,323,1060,1,3,0,1,2016
6,306,1060,1,3,0,1,2016
7,225,1060,1,3,0,1,2016
8,498,1060,1,3,0,1,2016
9,656,1060,1,3,0,1,2016
10,449,1060,1,3,0,1,2016
1,442,1061,2,3,0,1,2016
2,181,1061,2,3,0,1,2016
3,321,1061,2,3,0,1,2016
4,689,1061,2,3,0,1,2016
5,257,1061,2,3,0,1,2016
6,207,1061,2,3,0,1,2016
7,456,1061,2,3,0,1,2016
8,415,1061,2,3,0,1,2016
9,603,1061,2,3,0,1,2016
10,253,1061,2,3,0,1,2016
1,476,1062,3,3,0,1,2016
2,169,1062,3,3,0,1,2016
3,266,1062,3,3,0,1,2016
4,665,1062,3,3,0,1,2016
5,377,1062,3,3,0,1,2016
6,327,1062,3,3,0,1,2016
7,262,1062,3,3,0,1,2016
8,452,1062,3,3,0,1,2016
9,828,1062,3,3,0,1,2016
10,341,1062,3,3,0,1,2016
1,274,1063,4,3,0,1,2016
2,159,1063,4,3,0,1,2016
3,209,1063,4,3,0,1,2016
4,366,1063,4,3,0,1,2016
5,215,1063,4,3,0,1,2016
6,152,1063,4,3,0,1,2016
7,154,1063,4,3,0,1,2016
8,304,1063,4,3,0,1,2016
9,393,1063,4,3,0,1,2016
10,227,1063,4,3,0,1,2016
1,191,1064,5,3,0,1,2016
2,174,1064,5,3,0,1,2016
3,143,1064,5,3,0,1,2016
4,494,1064,5,3,0,1,2016
5,323,1064,5,3,0,1,2016
6,327,1064,5,3,0,1,2016
7,337,1064,5,3,0,1,2016
8,304,1064,5,3,0,1,2016
9,643,1064,5,3,0,1,2016
10,157,1064,5,3,0,1,2016
1,68,1065,6,3,0,1,2016
2,72,1065,6,3,0,1,2016
3,71,1065,6,3,0,1,2016
4,143,1065,6,3,0,1,2016
5,110,1065,6,3,0,1,2016
6,45,1065,6,3,0,1,2016
8,207,1065,6,3,0,1,2016
9,67,1065,6,3,0,1,2016
10,56,1065,6,3,0,1,2016
1,354,1066,1,3,0,1,2016
2,376,1066,1,3,0,1,2016
3,285,1066,1,3,0,1,2016
4,798,1066,1,3,0,1,2016
5,323,1066,1,3,0,1,2016
6,373,1066,1,3,0,1,2016
7,140,1066,1,3,0,1,2016
8,470,1066,1,3,0,1,2016
9,683,1066,1,3,0,1,2016
10,270,1066,1,3,0,1,2016
1,578,1067,2,3,0,1,2016
2,398,1067,2,3,0,1,2016
3,428,1067,2,3,0,1,2016
4,760,1067,2,3,0,1,2016
5,551,1067,2,3,0,1,2016
6,266,1067,2,3,0,1,2016
7,211,1067,2,3,0,1,2016
8,553,1067,2,3,0,1,2016
9,804,1067,2,3,0,1,2016
10,225,1067,2,3,0,1,2016
1,603,1068,3,3,0,1,2016
2,169,1068,3,3,0,1,2016
3,466,1068,3,3,0,1,2016
4,621,1068,3,3,0,1,2016
5,446,1068,3,3,0,1,2016
6,284,1068,3,3,0,1,2016
7,197,1068,3,3,0,1,2016
8,323,1068,3,3,0,1,2016
9,1234,1068,3,3,0,1,2016
10,210,1068,3,3,0,1,2016
1,324,1069,4,3,0,1,2016
2,318,1069,4,3,0,1,2016
3,105,1069,4,3,0,1,2016
4,436,1069,4,3,0,1,2016
5,108,1069,4,3,0,1,2016
6,228,1069,4,3,0,1,2016
7,309,1069,4,3,0,1,2016
8,279,1069,4,3,0,1,2016
9,822,1069,4,3,0,1,2016
10,288,1069,4,3,0,1,2016
1,381,1070,5,3,0,1,2016
2,232,1070,5,3,0,1,2016
3,200,1070,5,3,0,1,2016
4,570,1070,5,3,0,1,2016
5,382,1070,5,3,0,1,2016
6,233,1070,5,3,0,1,2016
7,225,1070,5,3,0,1,2016
8,359,1070,5,3,0,1,2016
9,1259,1070,5,3,0,1,2016
10,359,1070,5,3,0,1,2016
1,102,1071,6,3,0,1,2016
2,72,1071,6,3,0,1,2016
3,285,1071,6,3,0,1,2016
4,71,1071,6,3,0,1,2016
5,220,1071,6,3,0,1,2016
6,110,1071,6,3,0,1,2016
7,140,1071,6,3,0,1,2016
8,35,1071,6,3,0,1,2016
9,552,1071,6,3,0,1,2016
10,84,1071,6,3,0,1,2016
1,29,1072,7,3,0,1,2016
9,44,1072,7,3,0,1,2016
1,572,1073,1,3,0,1,2016
2,203,1073,1,3,0,1,2016
3,485,1073,1,3,0,1,2016
4,931,1073,1,3,0,1,2016
5,470,1073,1,3,0,1,2016
6,353,1073,1,3,0,1,2016
7,421,1073,1,3,0,1,2016
8,636,1073,1,3,0,1,2016
9,1902,1073,1,3,0,1,2016
10,404,1073,1,3,0,1,2016
1,408,1074,2,3,0,1,2016
2,470,1074,2,3,0,1,2016
3,535,1074,2,3,0,1,2016
4,903,1074,2,3,0,1,2016
5,367,1074,2,3,0,1,2016
6,266,1074,2,3,0,1,2016
7,456,1074,2,3,0,1,2016
8,691,1074,2,3,0,1,2016
9,1808,1074,2,3,0,1,2016
10,365,1074,2,3,0,1,2016
1,635,1075,3,3,0,1,2016
2,507,1075,3,3,0,1,2016
3,565,1075,3,3,0,1,2016
4,577,1075,3,3,0,1,2016
5,343,1075,3,3,0,1,2016
6,381,1075,3,3,0,1,2016
7,393,1075,3,3,0,1,2016
8,548,1075,3,3,0,1,2016
9,2031,1075,3,3,0,1,2016
10,314,1075,3,3,0,1,2016
1,449,1076,4,3,0,1,2016
2,345,1076,4,3,0,1,2016
3,183,1076,4,3,0,1,2016
4,331,1076,4,3,0,1,2016
5,242,1076,4,3,0,1,2016
6,223,1076,4,3,0,1,2016
7,309,1076,4,3,0,1,2016
8,406,1076,4,3,0,1,2016
9,737,1076,4,3,0,1,2016
10,432,1076,4,3,0,1,2016
1,572,1077,5,4,0,1,2016
2,87,1077,5,4,0,1,2016
3,399,1077,5,4,0,1,2016
4,627,1077,5,4,0,1,2016
5,470,1077,5,4,0,1,2016
6,347,1077,5,4,0,1,2016
7,449,1077,5,4,0,1,2016
8,194,1077,5,4,0,1,2016
9,536,1077,5,4,0,1,2016
10,202,1077,5,4,0,1,2016
2,36,1078,6,4,0,0,2016
3,71,1078,6,4,0,0,2016
4,24,1078,6,4,0,0,2016
5,37,1078,6,4,0,0,2016
6,6,1078,6,4,0,0,2016
7,35,1078,6,4,0,0,2016
9,17,1078,6,4,0,0,2016
10,28,1078,6,4,0,0,2016
9,13,1079,1,4,0,0,2016
1,612,1080,2,4,0,1,2016
2,543,1080,2,4,0,1,2016
3,606,1080,2,4,0,1,2016
4,808,1080,2,4,0,1,2016
5,1065,1080,2,4,0,1,2016
6,473,1080,2,4,0,1,2016
7,526,1080,2,4,0,1,2016
8,346,1080,2,4,0,1,2016
9,837,1080,2,4,0,1,2016
10,786,1080,2,4,0,1,2016
1,381,1081,3,4,0,1,2016
2,169,1081,3,4,0,1,2016
3,333,1081,3,4,0,1,2016
4,732,1081,3,4,0,1,2016
5,171,1081,3,4,0,1,2016
6,230,1081,3,4,0,1,2016
7,197,1081,3,4,0,1,2016
8,355,1081,3,4,0,1,2016
9,500,1081,3,4,0,1,2016
10,288,1081,3,4,0,1,2016
1,225,1082,4,4,0,1,2016
2,159,1082,4,4,0,1,2016
3,209,1082,4,4,0,1,2016
4,436,1082,4,4,0,1,2016
5,188,1082,4,4,0,1,2016
6,190,1082,4,4,0,1,2016
7,283,1082,4,4,0,1,2016
8,355,1082,4,4,0,1,2016
9,368,1082,4,4,0,1,2016
10,268,1082,4,4,0,1,2016
1,191,1083,5,4,0,1,2016
2,260,1083,5,4,0,1,2016
3,143,1083,5,4,0,1,2016
4,399,1083,5,4,0,1,2016
5,235,1083,5,4,0,1,2016
6,207,1083,5,4,0,1,2016
7,337,1083,5,4,0,1,2016
8,304,1083,5,4,0,1,2016
9,670,1083,5,4,0,1,2016
10,157,1083,5,4,0,1,2016
1,34,1084,6,4,0,1,2016
3,36,1084,6,4,0,1,2016
5,257,1084,6,4,0,1,2016
6,65,1084,6,4,0,1,2016
7,105,1084,6,4,0,1,2016
8,276,1084,6,4,0,1,2016
9,134,1084,6,4,0,1,2016
10,28,1084,6,4,0,1,2016
1,354,1085,1,4,0,1,2016
2,116,1085,1,4,0,1,2016
3,371,1085,1,4,0,1,2016
4,627,1085,1,4,0,1,2016
5,264,1085,1,4,0,1,2016
6,316,1085,1,4,0,1,2016
7,365,1085,1,4,0,1,2016
8,359,1085,1,4,0,1,2016
9,549,1085,1,4,0,1,2016
10,180,1085,1,4,0,1,2016
1,374,1086,2,4,0,1,2016
2,434,1086,2,4,0,1,2016
3,463,1086,2,4,0,1,2016
4,855,1086,2,4,0,1,2016
5,588,1086,2,4,0,1,2016
6,415,1086,2,4,0,1,2016
7,491,1086,2,4,0,1,2016
8,622,1086,2,4,0,1,2016
9,820,1086,2,4,0,1,2016
10,337,1086,2,4,0,1,2016
1,191,1087,3,4,0,1,2016
2,169,1087,3,4,0,1,2016
3,33,1087,3,4,0,1,2016
4,466,1087,3,4,0,1,2016
5,377,1087,3,4,0,1,2016
6,200,1087,3,4,0,1,2016
7,262,1087,3,4,0,1,2016
8,290,1087,3,4,0,1,2016
9,609,1087,3,4,0,1,2016
10,157,1087,3,4,0,1,2016
1,274,1088,4,4,0,1,2016
2,159,1088,4,4,0,1,2016
3,131,1088,4,4,0,1,2016
4,383,1088,4,4,0,1,2016
5,296,1088,4,4,0,1,2016
6,143,1088,4,4,0,1,2016
7,283,1088,4,4,0,1,2016
8,253,1088,4,4,0,1,2016
9,503,1088,4,4,0,1,2016
10,103,1088,4,4,0,1,2016
1,163,1089,5,4,0,1,2016
2,116,1089,5,4,0,1,2016
3,314,1089,5,4,0,1,2016
4,589,1089,5,4,0,1,2016
5,353,1089,5,4,0,1,2016
6,197,1089,5,4,0,1,2016
7,309,1089,5,4,0,1,2016
8,166,1089,5,4,0,1,2016
9,656,1089,5,4,0,1,2016
10,202,1089,5,4,0,1,2016
1,34,1090,6,4,0,1,2016
3,36,1090,6,4,0,1,2016
4,24,1090,6,4,0,1,2016
5,37,1090,6,4,0,1,2016
6,19,1090,6,4,0,1,2016
7,35,1090,6,4,0,1,2016
8,35,1090,6,4,0,1,2016
9,50,1090,6,4,0,1,2016
10,28,1090,6,4,0,1,2016
9,29,1091,7,4,0,1,2016
1,381,1092,1,4,0,1,2016
2,174,1092,1,4,0,1,2016
3,228,1092,1,4,0,1,2016
4,589,1092,1,4,0,1,2016
5,529,1092,1,4,0,1,2016
6,280,1092,1,4,0,1,2016
7,281,1092,1,4,0,1,2016
8,608,1092,1,4,0,1,2016
9,589,1092,1,4,0,1,2016
10,382,1092,1,4,0,1,2016
1,272,1093,2,4,0,1,2016
2,217,1093,2,4,0,1,2016
3,285,1093,2,4,0,1,2016
