date,day_of_week,brand,cnt,workday,tiaoxiu,month,year
853,3,9,380,1,0,7,2015
853,3,10,280,1,0,7,2015
854,4,1,170,1,0,7,2015
854,4,2,155,1,0,7,2015
854,4,3,229,1,0,7,2015
854,4,4,186,1,0,7,2015
854,4,5,209,1,0,7,2015
854,4,6,226,1,0,7,2015
854,4,7,275,1,0,7,2015
854,4,8,197,1,0,7,2015
854,4,9,322,1,0,7,2015
854,4,10,180,1,0,7,2015
855,5,1,265,1,0,7,2015
855,5,2,113,1,0,7,2015
855,5,3,333,1,0,7,2015
855,5,4,259,1,0,7,2015
855,5,5,343,1,0,7,2015
855,5,6,192,1,0,7,2015
855,5,7,328,1,0,7,2015
855,5,8,134,1,0,7,2015
855,5,9,378,1,0,7,2015
855,5,10,415,1,0,7,2015
856,6,1,99,1,0,7,2015
856,6,2,35,1,0,7,2015
856,6,3,69,1,0,7,2015
856,6,6,57,1,0,7,2015
856,6,7,68,1,0,7,2015
856,6,8,67,1,0,7,2015
856,6,9,146,1,0,7,2015
856,6,10,27,1,0,7,2015
857,1,1,185,1,0,7,2015
857,1,2,113,1,0,7,2015
857,1,3,388,1,0,7,2015
857,1,4,166,1,0,7,2015
857,1,5,228,1,0,7,2015
857,1,6,192,1,0,7,2015
857,1,7,191,1,0,7,2015
857,1,8,376,1,0,7,2015
857,1,9,352,1,0,7,2015
857,1,10,371,1,0,7,2015
858,2,1,198,1,0,7,2015
858,2,2,211,1,0,7,2015
858,2,3,485,1,0,7,2015
858,2,4,416,1,0,7,2015
858,2,5,178,1,0,7,2015
858,2,6,258,1,0,7,2015
858,2,7,239,1,0,7,2015
858,2,8,470,1,0,7,2015
858,2,9,570,1,0,7,2015
858,2,10,409,1,0,7,2015
859,3,1,494,1,0,7,2015
859,3,2,263,1,0,7,2015
859,3,3,388,1,0,7,2015
859,3,4,259,1,0,7,2015
859,3,5,200,1,0,7,2015
859,3,6,282,1,0,7,2015
859,3,7,191,1,0,7,2015
859,3,8,63,1,0,7,2015
859,3,9,532,1,0,7,2015
859,3,10,229,1,0,7,2015
860,4,1,97,1,0,7,2015
860,4,2,155,1,0,7,2015
860,4,3,152,1,0,7,2015
860,4,4,237,1,0,7,2015
860,4,5,209,1,0,7,2015
860,4,6,185,1,0,7,2015
860,4,7,200,1,0,7,2015
860,4,8,394,1,0,7,2015
860,4,9,334,1,0,7,2015
860,4,10,240,1,0,7,2015
861,5,1,291,1,0,7,2015
861,5,2,141,1,0,7,2015
861,5,3,166,1,0,7,2015
861,5,4,185,1,0,7,2015
861,5,5,86,1,0,7,2015
861,5,6,202,1,0,7,2015
861,5,7,273,1,0,7,2015
861,5,8,134,1,0,7,2015
861,5,9,286,1,0,7,2015
861,5,10,393,1,0,7,2015
862,6,1,33,1,0,8,2015
862,6,2,141,1,0,8,2015
862,6,4,69,1,0,8,2015
862,6,5,36,1,0,8,2015
862,6,6,38,1,0,8,2015
862,6,9,33,1,0,8,2015
862,6,10,55,1,0,8,2015
863,1,1,212,1,0,8,2015
863,1,2,169,1,0,8,2015
863,1,3,305,1,0,8,2015
863,1,4,499,1,0,8,2015
863,1,5,343,1,0,8,2015
863,1,6,207,1,0,8,2015
863,1,7,300,1,0,8,2015
863,1,8,188,1,0,8,2015
863,1,9,521,1,0,8,2015
863,1,10,524,1,0,8,2015
864,2,1,265,1,0,8,2015
864,2,2,176,1,0,8,2015
864,2,3,346,1,0,8,2015
864,2,4,739,1,0,8,2015
864,2,5,321,1,0,8,2015
864,2,6,252,1,0,8,2015
864,2,7,410,1,0,8,2015
864,2,8,370,1,0,8,2015
864,2,9,342,1,0,8,2015
864,2,10,218,1,0,8,2015
865,3,1,247,1,0,8,2015
865,3,2,98,1,0,8,2015
865,3,3,194,1,0,8,2015
865,3,4,280,1,0,8,2015
865,3,5,167,1,0,8,2015
865,3,6,276,1,0,8,2015
865,3,7,478,1,0,8,2015
865,3,8,314,1,0,8,2015
865,3,9,471,1,0,8,2015
865,3,10,255,1,0,8,2015
866,4,1,170,1,0,8,2015
866,4,2,181,1,0,8,2015
866,4,3,381,1,0,8,2015
866,4,4,322,1,0,8,2015
866,4,5,183,1,0,8,2015
866,4,6,226,1,0,8,2015
866,4,7,275,1,0,8,2015
866,4,8,172,1,0,8,2015
866,4,9,442,1,0,8,2015
866,4,10,360,1,0,8,2015
867,5,1,265,1,0,8,2015
867,5,2,394,1,0,8,2015
867,5,3,222,1,0,8,2015
867,5,4,259,1,0,8,2015
867,5,5,114,1,0,8,2015
867,5,6,247,1,0,8,2015
867,5,7,300,1,0,8,2015
867,5,8,269,1,0,8,2015
867,5,9,482,1,0,8,2015
867,5,10,306,1,0,8,2015
868,6,1,33,1,0,8,2015
868,6,2,70,1,0,8,2015
868,6,3,35,1,0,8,2015
868,6,4,46,1,0,8,2015
868,6,5,71,1,0,8,2015
868,6,6,25,1,0,8,2015
868,6,7,68,1,0,8,2015
868,6,8,67,1,0,8,2015
868,6,9,81,1,0,8,2015
868,6,10,82,1,0,8,2015
869,1,1,238,1,0,8,2015
869,1,2,197,1,0,8,2015
869,1,3,194,1,0,8,2015
869,1,4,203,1,0,8,2015
869,1,5,714,1,0,8,2015
869,1,6,358,1,0,8,2015
869,1,7,300,1,0,8,2015
869,1,8,323,1,0,8,2015
869,1,9,443,1,0,8,2015
869,1,10,437,1,0,8,2015
870,2,1,99,1,0,8,2015
870,2,2,281,1,0,8,2015
870,2,3,312,1,0,8,2015
870,2,4,208,1,0,8,2015
870,2,5,178,1,0,8,2015
870,2,6,239,1,0,8,2015
870,2,7,307,1,0,8,2015
870,2,8,302,1,0,8,2015
870,2,9,309,1,0,8,2015
870,2,10,191,1,0,8,2015
871,3,1,278,1,0,8,2015
871,3,2,263,1,0,8,2015
871,3,3,420,1,0,8,2015
871,3,4,388,1,0,8,2015
871,3,5,367,1,0,8,2015
871,3,6,329,1,0,8,2015
871,3,7,255,1,0,8,2015
871,3,8,125,1,0,8,2015
871,3,9,410,1,0,8,2015
871,3,10,561,1,0,8,2015
872,4,1,243,1,0,8,2015
872,4,2,77,1,0,8,2015
872,4,3,76,1,0,8,2015
872,4,4,254,1,0,8,2015
872,4,5,183,1,0,8,2015
872,4,6,282,1,0,8,2015
872,4,7,275,1,0,8,2015
872,4,8,99,1,0,8,2015
872,4,9,358,1,0,8,2015
872,4,10,300,1,0,8,2015
873,5,1,291,1,0,8,2015
873,5,2,169,1,0,8,2015
873,5,3,249,1,0,8,2015
873,5,4,351,1,0,8,2015
873,5,5,143,1,0,8,2015
873,5,6,272,1,0,8,2015
873,5,7,273,1,0,8,2015
873,5,8,215,1,0,8,2015
873,5,9,378,1,0,8,2015
873,5,10,218,1,0,8,2015
874,6,1,132,1,0,8,2015
874,6,3,69,1,0,8,2015
874,6,4,23,1,0,8,2015
874,6,6,69,1,0,8,2015
874,6,7,239,1,0,8,2015
874,6,9,98,1,0,8,2015
875,1,1,265,1,0,8,2015
875,1,2,169,1,0,8,2015
875,1,3,499,1,0,8,2015
875,1,4,370,1,0,8,2015
875,1,5,428,1,0,8,2015
875,1,6,393,1,0,8,2015
875,1,7,410,1,0,8,2015
875,1,8,215,1,0,8,2015
875,1,9,508,1,0,8,2015
875,1,10,393,1,0,8,2015
876,2,1,331,1,0,8,2015
876,2,2,35,1,0,8,2015
876,2,3,416,1,0,8,2015
876,2,4,393,1,0,8,2015
876,2,5,500,1,0,8,2015
876,2,6,334,1,0,8,2015
876,2,7,239,1,0,8,2015
876,2,8,370,1,0,8,2015
876,2,9,716,1,0,8,2015
876,2,10,328,1,0,8,2015
877,3,1,278,1,0,8,2015
877,3,2,98,1,0,8,2015
877,3,3,356,1,0,8,2015
877,3,4,367,1,0,8,2015
877,3,5,367,1,0,8,2015
877,3,6,335,1,0,8,2015
877,3,7,318,1,0,8,2015
877,3,8,408,1,0,8,2015
877,3,9,729,1,0,8,2015
877,3,10,357,1,0,8,2015
878,4,1,218,1,0,8,2015
878,4,2,181,1,0,8,2015
878,4,3,178,1,0,8,2015
878,4,4,254,1,0,8,2015
878,4,5,314,1,0,8,2015
878,4,6,171,1,0,8,2015
878,4,7,200,1,0,8,2015
878,4,8,197,1,0,8,2015
878,4,9,370,1,0,8,2015
878,4,10,240,1,0,8,2015
879,5,1,370,1,0,8,2015
879,5,2,253,1,0,8,2015
879,5,3,277,1,0,8,2015
879,5,4,296,1,0,8,2015
879,5,5,343,1,0,8,2015
879,5,6,318,1,0,8,2015
879,5,7,273,1,0,8,2015
879,5,8,296,1,0,8,2015
879,5,9,443,1,0,8,2015
879,5,10,328,1,0,8,2015
880,6,2,35,1,0,8,2015
880,6,3,35,1,0,8,2015
880,6,4,46,1,0,8,2015
880,6,6,69,1,0,8,2015
880,6,7,34,1,0,8,2015
880,6,8,101,1,0,8,2015
880,6,9,98,1,0,8,2015
880,6,10,55,1,0,8,2015
881,7,3,30,1,0,8,2015
881,7,10,24,1,0,8,2015
882,1,1,132,1,0,8,2015
882,1,2,338,1,0,8,2015
882,1,3,360,1,0,8,2015
882,1,4,444,1,0,8,2015
882,1,5,286,1,0,8,2015
882,1,6,267,1,0,8,2015
882,1,7,410,1,0,8,2015
882,1,8,242,1,0,8,2015
882,1,9,469,1,0,8,2015
882,1,10,524,1,0,8,2015
883,2,1,331,1,0,8,2015
883,2,2,176,1,0,8,2015
883,2,3,208,1,0,8,2015
883,2,4,578,1,0,8,2015
883,2,5,357,1,0,8,2015
883,2,6,347,1,0,8,2015
883,2,7,375,1,0,8,2015
883,2,8,538,1,0,8,2015
883,2,9,749,1,0,8,2015
883,2,10,437,1,0,8,2015
884,3,1,340,1,0,8,2015
884,3,2,230,1,0,8,2015
884,3,3,194,1,0,8,2015
884,3,4,280,1,0,8,2015
884,3,5,300,1,0,8,2015
884,3,6,288,1,0,8,2015
884,3,7,478,1,0,8,2015
884,3,8,314,1,0,8,2015
884,3,9,759,1,0,8,2015
884,3,10,433,1,0,8,2015
885,4,1,194,1,0,8,2015
885,4,2,129,1,0,8,2015
885,4,3,203,1,0,8,2015
885,4,4,186,1,0,8,2015
885,4,5,105,1,0,8,2015
885,4,6,129,1,0,8,2015
885,4,7,225,1,0,8,2015
885,4,8,345,1,0,8,2015
885,4,9,406,1,0,8,2015
885,4,10,260,1,0,8,2015
886,5,1,344,1,0,8,2015
886,5,2,84,1,0,8,2015
886,5,3,305,1,0,8,2015
886,5,4,166,1,0,8,2015
886,5,5,200,1,0,8,2015
886,5,6,186,1,0,8,2015
886,5,7,55,1,0,8,2015
886,5,8,242,1,0,8,2015
886,5,9,508,1,0,8,2015
886,5,10,218,1,0,8,2015
887,6,1,33,1,0,8,2015
887,6,2,70,1,0,8,2015
887,6,4,46,1,0,8,2015
887,6,6,76,1,0,8,2015
887,6,7,136,1,0,8,2015
887,6,8,67,1,0,8,2015
887,6,9,277,1,0,8,2015
887,6,10,27,1,0,8,2015
888,7,4,20,1,0,8,2015
888,7,6,5,1,0,8,2015
888,7,9,14,1,0,8,2015
889,1,1,291,1,0,8,2015
889,1,2,310,1,0,8,2015
889,1,3,582,1,0,8,2015
889,1,4,499,1,0,8,2015
889,1,5,257,1,0,8,2015
889,1,6,257,1,0,8,2015
889,1,7,437,1,0,8,2015
889,1,8,323,1,0,8,2015
889,1,9,534,1,0,8,2015
889,1,10,568,1,0,8,2015
890,2,1,232,1,0,9,2015
890,2,2,106,1,0,9,2015
890,2,3,208,1,0,9,2015
890,2,4,462,1,0,9,2015
890,2,5,393,1,0,9,2015
890,2,6,347,1,0,9,2015
890,2,7,273,1,0,9,2015
890,2,8,302,1,0,9,2015
890,2,9,700,1,0,9,2015
890,2,10,464,1,0,9,2015
891,3,1,123,1,0,9,2015
891,3,2,295,1,0,9,2015
891,3,3,323,1,0,9,2015
891,3,4,496,1,0,9,2015
891,3,5,533,1,0,9,2015
891,3,6,312,1,0,9,2015
891,3,7,637,1,0,9,2015
891,3,8,533,1,0,9,2015
891,3,9,744,1,0,9,2015
891,3,10,510,1,0,9,2015
892,4,3,51,0,0,9,2015
892,4,6,5,0,0,9,2015
892,4,9,36,0,0,9,2015
893,5,6,5,0,0,9,2015
894,7,1,315,1,1,9,2015
894,7,2,335,1,1,9,2015
894,7,3,360,1,1,9,2015
894,7,4,501,1,1,9,2015
894,7,5,371,1,1,9,2015
894,7,6,371,1,1,9,2015
894,7,7,414,1,1,9,2015
894,7,8,379,1,1,9,2015
894,7,9,875,1,1,9,2015
894,7,10,686,1,1,9,2015
895,1,1,370,1,0,9,2015
895,1,2,253,1,0,9,2015
895,1,3,277,1,0,9,2015
895,1,4,388,1,0,9,2015
895,1,5,257,1,0,9,2015
895,1,6,247,1,0,9,2015
895,1,7,300,1,0,9,2015
895,1,8,349,1,0,9,2015
895,1,9,547,1,0,9,2015
895,1,10,459,1,0,9,2015
896,2,1,496,1,0,9,2015
896,2,2,387,1,0,9,2015
896,2,3,312,1,0,9,2015
896,2,4,462,1,0,9,2015
896,2,5,250,1,0,9,2015
896,2,6,302,1,0,9,2015
896,2,7,512,1,0,9,2015
896,2,8,336,1,0,9,2015
896,2,9,716,1,0,9,2015
896,2,10,682,1,0,9,2015
897,3,1,247,1,0,9,2015
897,3,2,164,1,0,9,2015
897,3,3,226,1,0,9,2015
897,3,4,323,1,0,9,2015
897,3,5,100,1,0,9,2015
897,3,6,312,1,0,9,2015
897,3,7,223,1,0,9,2015
897,3,8,251,1,0,9,2015
897,3,9,441,1,0,9,2015
897,3,10,204,1,0,9,2015
898,4,1,291,1,0,9,2015
898,4,2,129,1,0,9,2015
898,4,3,280,1,0,9,2015
898,4,4,407,1,0,9,2015
898,4,5,209,1,0,9,2015
898,4,6,245,1,0,9,2015
898,4,7,450,1,0,9,2015
898,4,8,222,1,0,9,2015
898,4,9,406,1,0,9,2015
898,4,10,460,1,0,9,2015
899,5,1,397,1,0,9,2015
899,5,2,141,1,0,9,2015
899,5,3,277,1,0,9,2015
899,5,4,314,1,0,9,2015
899,5,5,228,1,0,9,2015
899,5,6,333,1,0,9,2015
899,5,7,355,1,0,9,2015
899,5,8,457,1,0,9,2015
899,5,9,820,1,0,9,2015
899,5,10,262,1,0,9,2015
900,6,1,66,1,0,9,2015
900,6,2,35,1,0,9,2015
900,6,4,69,1,0,9,2015
900,6,5,71,1,0,9,2015
900,6,6,38,1,0,9,2015
900,6,9,195,1,0,9,2015
901,1,1,344,1,0,9,2015
901,1,2,113,1,0,9,2015
901,1,3,222,1,0,9,2015
901,1,4,388,1,0,9,2015
901,1,5,86,1,0,9,2015
901,1,6,252,1,0,9,2015
901,1,7,437,1,0,9,2015
901,1,8,323,1,0,9,2015
901,1,9,599,1,0,9,2015
901,1,10,218,1,0,9,2015
902,2,1,232,1,0,9,2015
902,2,2,176,1,0,9,2015
902,2,3,416,1,0,9,2015
902,2,4,508,1,0,9,2015
902,2,5,500,1,0,9,2015
902,2,6,252,1,0,9,2015
902,2,7,410,1,0,9,2015
902,2,8,470,1,0,9,2015
902,2,9,976,1,0,9,2015
902,2,10,382,1,0,9,2015
903,3,1,247,1,0,9,2015
903,3,2,131,1,0,9,2015
903,3,3,259,1,0,9,2015
903,3,4,259,1,0,9,2015
903,3,5,233,1,0,9,2015
903,3,6,206,1,0,9,2015
903,3,7,318,1,0,9,2015
903,3,8,314,1,0,9,2015
903,3,9,684,1,0,9,2015
903,3,10,255,1,0,9,2015
904,4,1,121,1,0,9,2015
904,4,2,335,1,0,9,2015
904,4,3,356,1,0,9,2015
904,4,4,68,1,0,9,2015
904,4,5,157,1,0,9,2015
904,4,6,203,1,0,9,2015
904,4,7,75,1,0,9,2015
904,4,8,123,1,0,9,2015
904,4,9,561,1,0,9,2015
904,4,10,200,1,0,9,2015
905,5,1,185,1,0,9,2015
905,5,2,197,1,0,9,2015
905,5,3,111,1,0,9,2015
905,5,4,388,1,0,9,2015
905,5,5,143,1,0,9,2015
905,5,6,282,1,0,9,2015
905,5,7,300,1,0,9,2015
905,5,8,215,1,0,9,2015
905,5,9,534,1,0,9,2015
905,5,10,284,1,0,9,2015
906,6,1,99,1,0,9,2015
906,6,2,35,1,0,9,2015
906,6,3,35,1,0,9,2015
906,6,4,23,1,0,9,2015
906,6,6,44,1,0,9,2015
906,6,7,136,1,0,9,2015
906,6,9,130,1,0,9,2015
906,6,10,55,1,0,9,2015
907,1,1,344,1,0,9,2015
907,1,2,169,1,0,9,2015
907,1,3,360,1,0,9,2015
907,1,4,425,1,0,9,2015
907,1,5,257,1,0,9,2015
907,1,6,302,1,0,9,2015
907,1,7,437,1,0,9,2015
907,1,8,511,1,0,9,2015
907,1,9,716,1,0,9,2015
907,1,10,590,1,0,9,2015
908,2,1,430,1,0,9,2015
908,2,2,281,1,0,9,2015
908,2,3,243,1,0,9,2015
908,2,4,485,1,0,9,2015
908,2,5,250,1,0,9,2015
908,2,6,290,1,0,9,2015
908,2,7,307,1,0,9,2015
908,2,8,605,1,0,9,2015
908,2,9,846,1,0,9,2015
908,2,10,355,1,0,9,2015
909,3,1,123,1,0,9,2015
909,3,2,98,1,0,9,2015
909,3,3,291,1,0,9,2015
909,3,4,496,1,0,9,2015
909,3,5,233,1,0,9,2015
909,3,6,259,1,0,9,2015
909,3,7,191,1,0,9,2015
909,3,8,345,1,0,9,2015
909,3,9,1003,1,0,9,2015
909,3,10,255,1,0,9,2015
910,4,1,170,1,0,9,2015
910,4,2,181,1,0,9,2015
910,4,3,203,1,0,9,2015
910,4,4,203,1,0,9,2015
910,4,5,209,1,0,9,2015
910,4,6,203,1,0,9,2015
910,4,7,200,1,0,9,2015
910,4,8,517,1,0,9,2015
910,4,9,847,1,0,9,2015
910,4,10,420,1,0,9,2015
911,5,1,397,1,0,9,2015
911,5,2,281,1,0,9,2015
911,5,3,360,1,0,9,2015
911,5,4,425,1,0,9,2015
911,5,5,371,1,0,9,2015
911,5,6,328,1,0,9,2015
911,5,7,328,1,0,9,2015
911,5,8,672,1,0,9,2015
911,5,9,1172,1,0,9,2015
911,5,10,633,1,0,9,2015
912,6,2,35,0,0,9,2015
912,6,6,6,0,0,9,2015
912,6,9,114,0,0,9,2015
912,6,10,27,0,0,9,2015
913,1,1,529,1,0,9,2015
913,1,2,619,1,0,9,2015
913,1,3,693,1,0,9,2015
913,1,4,591,1,0,9,2015
913,1,5,657,1,0,9,2015
913,1,6,454,1,0,9,2015
913,1,7,328,1,0,9,2015
913,1,8,484,1,0,9,2015
913,1,9,1341,1,0,9,2015
913,1,10,895,1,0,9,2015
914,2,1,397,1,0,9,2015
914,2,2,246,1,0,9,2015
914,2,3,901,1,0,9,2015
914,2,4,462,1,0,9,2015
914,2,5,500,1,0,9,2015
914,2,6,391,1,0,9,2015
914,2,7,375,1,0,9,2015
914,2,8,538,1,0,9,2015
914,2,9,1497,1,0,9,2015
914,2,10,1256,1,0,9,2015
915,3,1,309,1,0,9,2015
915,3,2,624,1,0,9,2015
915,3,3,323,1,0,9,2015
915,3,4,517,1,0,9,2015
915,3,5,400,1,0,9,2015
915,3,6,429,1,0,9,2015
915,3,7,605,1,0,9,2015
915,3,8,627,1,0,9,2015
915,3,9,1078,1,0,9,2015
915,3,10,917,1,0,9,2015
916,4,2,26,0,0,10,2015
916,4,9,48,0,0,10,2015
917,1,7,27,0,0,10,2015
918,3,2,33,0,0,10,2015
918,3,6,6,0,0,10,2015
918,3,8,31,0,0,10,2015
918,3,9,15,0,0,10,2015
918,3,10,25,0,0,10,2015
919,4,1,606,1,1,10,2015
919,4,2,232,1,1,10,2015
919,4,3,534,1,1,10,2015
919,4,4,711,1,1,10,2015
919,4,5,864,1,1,10,2015
919,4,6,434,1,1,10,2015
919,4,7,225,1,1,10,2015
919,4,8,1109,1,1,10,2015
919,4,9,1014,1,1,10,2015
919,4,10,1321,1,1,10,2015
920,5,1,291,1,1,10,2015
920,5,2,394,1,1,10,2015
920,5,3,665,1,1,10,2015
920,5,4,499,1,1,10,2015
920,5,5,543,1,1,10,2015
920,5,6,449,1,1,10,2015
920,5,7,464,1,1,10,2015
920,5,8,538,1,1,10,2015
920,5,9,1120,1,1,10,2015
920,5,10,786,1,1,10,2015
921,6,1,463,1,1,10,2015
921,6,2,246,1,1,10,2015
921,6,3,381,1,1,10,2015
921,6,4,462,1,1,10,2015
921,6,5,178,1,1,10,2015
921,6,6,334,1,1,10,2015
921,6,7,410,1,1,10,2015
921,6,8,638,1,1,10,2015
921,6,9,1318,1,1,10,2015
921,6,10,355,1,1,10,2015
922,1,1,397,1,0,10,2015
922,1,2,450,1,0,10,2015
922,1,3,333,1,0,10,2015
922,1,4,462,1,0,10,2015
922,1,5,428,1,0,10,2015
922,1,6,373,1,0,10,2015
922,1,7,491,1,0,10,2015
922,1,8,591,1,0,10,2015
922,1,9,1146,1,0,10,2015
922,1,10,633,1,0,10,2015
923,2,1,198,1,0,10,2015
923,2,2,317,1,0,10,2015
923,2,3,450,1,0,10,2015
923,2,4,901,1,0,10,2015
923,2,5,286,1,0,10,2015
923,2,6,491,1,0,10,2015
923,2,7,546,1,0,10,2015
923,2,8,840,1,0,10,2015
923,2,9,1758,1,0,10,2015
923,2,10,519,1,0,10,2015
924,3,1,401,1,0,10,2015
924,3,2,361,1,0,10,2015
924,3,3,388,1,0,10,2015
924,3,4,474,1,0,10,2015
924,3,5,200,1,0,10,2015
924,3,6,282,1,0,10,2015
924,3,7,446,1,0,10,2015
924,3,8,439,1,0,10,2015
924,3,9,1200,1,0,10,2015
924,3,10,408,1,0,10,2015
925,4,1,170,1,0,10,2015
925,4,2,155,1,0,10,2015
925,4,3,280,1,0,10,2015
925,4,4,508,1,0,10,2015
925,4,5,183,1,0,10,2015
925,4,6,249,1,0,10,2015
925,4,7,275,1,0,10,2015
925,4,8,271,1,0,10,2015
925,4,9,1014,1,0,10,2015
925,4,10,400,1,0,10,2015
926,5,1,106,1,0,10,2015
926,5,2,197,1,0,10,2015
926,5,3,305,1,0,10,2015
926,5,4,277,1,0,10,2015
926,5,5,457,1,0,10,2015
926,5,6,343,1,0,10,2015
926,5,7,328,1,0,10,2015
926,5,8,430,1,0,10,2015
926,5,9,1289,1,0,10,2015
926,5,10,459,1,0,10,2015
927,6,1,33,1,0,10,2015
927,6,3,35,1,0,10,2015
927,6,4,69,1,0,10,2015
927,6,5,36,1,0,10,2015
927,6,6,50,1,0,10,2015
927,6,7,136,1,0,10,2015
927,6,8,134,1,0,10,2015
927,6,9,212,1,0,10,2015
927,6,10,27,1,0,10,2015
928,7,1,29,1,0,10,2015
928,7,6,5,1,0,10,2015
929,1,1,344,1,0,10,2015
929,1,2,366,1,0,10,2015
929,1,3,416,1,0,10,2015
929,1,4,462,1,0,10,2015
929,1,5,514,1,0,10,2015
929,1,6,257,1,0,10,2015
929,1,7,410,1,0,10,2015
929,1,8,645,1,0,10,2015
929,1,9,1419,1,0,10,2015
929,1,10,459,1,0,10,2015
930,2,1,331,1,0,10,2015
930,2,2,246,1,0,10,2015
930,2,3,450,1,0,10,2015
930,2,4,716,1,0,10,2015
930,2,5,500,1,0,10,2015
930,2,6,460,1,0,10,2015
930,2,7,512,1,0,10,2015
930,2,8,672,1,0,10,2015
930,2,9,1660,1,0,10,2015
930,2,10,601,1,0,10,2015
931,3,1,247,1,0,10,2015
931,3,2,263,1,0,10,2015
931,3,3,420,1,0,10,2015
931,3,4,517,1,0,10,2015
931,3,5,367,1,0,10,2015
931,3,6,329,1,0,10,2015
931,3,7,446,1,0,10,2015
931,3,8,533,1,0,10,2015
931,3,9,1944,1,0,10,2015
931,3,10,535,1,0,10,2015
932,4,1,461,1,0,10,2015
932,4,2,181,1,0,10,2015
932,4,3,280,1,0,10,2015
932,4,4,525,1,0,10,2015
932,4,5,209,1,0,10,2015
932,4,6,194,1,0,10,2015
932,4,7,200,1,0,10,2015
932,4,8,222,1,0,10,2015
932,4,9,1014,1,0,10,2015
932,4,10,400,1,0,10,2015
933,5,1,238,1,0,10,2015
933,5,2,338,1,0,10,2015
933,5,3,249,1,0,10,2015
933,5,4,407,1,0,10,2015
933,5,5,400,1,0,10,2015
933,5,6,343,1,0,10,2015
933,5,7,355,1,0,10,2015
933,5,8,591,1,0,10,2015
933,5,9,1432,1,0,10,2015
933,5,10,262,1,0,10,2015
934,6,1,66,1,0,10,2015
934,6,4,69,1,0,10,2015
934,6,6,32,1,0,10,2015
934,6,7,68,1,0,10,2015
934,6,8,34,1,0,10,2015
934,6,9,277,1,0,10,2015
935,7,9,42,1,0,10,2015
936,1,1,238,1,0,10,2015
936,1,2,310,1,0,10,2015
936,1,3,360,1,0,10,2015
936,1,4,573,1,0,10,2015
936,1,5,343,1,0,10,2015
936,1,6,292,1,0,10,2015
936,1,7,328,1,0,10,2015
936,1,8,457,1,0,10,2015
936,1,9,1823,1,0,10,2015
936,1,10,524,1,0,10,2015
937,2,1,165,1,0,10,2015
937,2,2,352,1,0,10,2015
937,2,3,346,1,0,10,2015
937,2,4,462,1,0,10,2015
937,2,5,428,1,0,10,2015
937,2,6,315,1,0,10,2015
937,2,7,410,1,0,10,2015
937,2,8,504,1,0,10,2015
937,2,9,2409,1,0,10,2015
937,2,10,191,1,0,10,2015
938,3,1,216,1,0,10,2015
938,3,2,394,1,0,10,2015
938,3,3,259,1,0,10,2015
938,3,4,474,1,0,10,2015
938,3,5,433,1,0,10,2015
938,3,6,312,1,0,10,2015
938,3,7,414,1,0,10,2015
938,3,8,470,1,0,10,2015
938,3,9,2491,1,0,10,2015
938,3,10,433,1,0,10,2015
939,4,1,364,1,0,10,2015
939,4,2,155,1,0,10,2015
939,4,3,254,1,0,10,2015
939,4,4,102,1,0,10,2015
939,4,5,209,1,0,10,2015
939,4,6,148,1,0,10,2015
939,4,7,225,1,0,10,2015
939,4,8,271,1,0,10,2015
939,4,9,1826,1,0,10,2015
939,4,10,180,1,0,10,2015
940,5,1,318,1,0,10,2015
940,5,2,394,1,0,10,2015
940,5,3,388,1,0,10,2015
940,5,4,296,1,0,10,2015
940,5,5,343,1,0,10,2015
940,5,6,358,1,0,10,2015
940,5,7,382,1,0,10,2015
940,5,8,376,1,0,10,2015
940,5,9,1953,1,0,10,2015
940,5,10,371,1,0,10,2015
941,6,2,35,1,0,10,2015
941,6,3,35,1,0,10,2015
941,6,6,44,1,0,10,2015
941,6,7,68,1,0,10,2015
941,6,8,101,1,0,10,2015
941,6,9,423,1,0,10,2015
941,6,10,82,1,0,10,2015
942,1,1,476,1,0,11,2015
942,1,2,253,1,0,11,2015
942,1,3,333,1,0,11,2015
942,1,4,277,1,0,11,2015
942,1,5,657,1,0,11,2015
942,1,6,242,1,0,11,2015
942,1,7,273,1,0,11,2015
942,1,8,618,1,0,11,2015
942,1,9,573,1,0,11,2015
942,1,10,415,1,0,11,2015
943,2,1,364,1,0,11,2015
943,2,2,211,1,0,11,2015
943,2,3,139,1,0,11,2015
943,2,4,624,1,0,11,2015
943,2,5,286,1,0,11,2015
943,2,6,321,1,0,11,2015
943,2,7,239,1,0,11,2015
943,2,8,504,1,0,11,2015
943,2,9,277,1,0,11,2015
943,2,10,464,1,0,11,2015
944,3,1,62,1,0,11,2015
944,3,2,263,1,0,11,2015
944,3,3,356,1,0,11,2015
944,3,4,410,1,0,11,2015
944,3,5,233,1,0,11,2015
944,3,6,235,1,0,11,2015
944,3,7,382,1,0,11,2015
944,3,8,251,1,0,11,2015
944,3,9,365,1,0,11,2015
944,3,10,204,1,0,11,2015
945,4,1,146,1,0,11,2015
945,4,2,129,1,0,11,2015
945,4,3,229,1,0,11,2015
945,4,4,356,1,0,11,2015
945,4,5,209,1,0,11,2015
945,4,6,152,1,0,11,2015
945,4,7,225,1,0,11,2015
945,4,8,246,1,0,11,2015
945,4,9,430,1,0,11,2015
945,4,10,200,1,0,11,2015
946,5,1,132,1,0,11,2015
